405
5
0, 0, 0, 0, 0, 0.08874, 0
0, 0, 0, 0, 1, 0.46482, 0
0, 0, 0, 0, 2, 0.29792, 0
0, 0, 0, 0, 3, 0.47232, 0
0, 0, 0, 0, 4, 0.40351, 0
0, 0, 0, 1, 0, 0.77150, 7
0, 0, 0, 1, 1, 0.78438, 0
0, 0, 0, 1, 2, 0.76690, 6
0, 0, 0, 1, 3, 0.21690, 2
0, 0, 0, 1, 4, 0.73495, 4
0, 0, 0, 2, 0, 0.36866, 19
0, 0, 0, 2, 1, 0.23857, 2
0, 0, 0, 2, 2, 0.28934, 9
0, 0, 0, 2, 3, 0.47868, 39
0, 0, 0, 2, 4, 0.38245, 41
0, 0, 1, 0, 0, 0.75040, 9
0, 0, 1, 0, 1, 0.14799, 1
0, 0, 1, 0, 2, 0.33802, 0
0, 0, 1, 0, 3, 0.42411, 0
0, 0, 1, 0, 4, 0.35829, 0
0, 0, 1, 1, 0, 4.31643, 511
0, 0, 1, 1, 1, 2.32774, 47
0, 0, 1, 1, 2, 2.02407, 43
0, 0, 1, 1, 3, 2.90731, 65
0, 0, 1, 1, 4, 2.91851, 329
0, 0, 1, 2, 0, 0.52013, 3
0, 0, 1, 2, 1, 0.38229, 0
0, 0, 1, 2, 2, 0.82633, 19
0, 0, 1, 2, 3, 0.21218, 1
0, 0, 1, 2, 4, 0.29928, 1
0, 0, 2, 0, 0, 1.42523, 70
0, 0, 2, 0, 1, 0.50682, 2
0, 0, 2, 0, 2, 0.20521, 1
0, 0, 2, 0, 3, 0.45380, 12
0, 0, 2, 0, 4, 0.90649, 25
0, 0, 2, 1, 0, 3.58819, 1512
0, 0, 2, 1, 1, 1.47437, 203
0, 0, 2, 1, 2, 1.48137, 278
0, 0, 2, 1, 3, 1.48652, 188
0, 0, 2, 1, 4, 1.49204, 112
0, 0, 2, 2, 0, 0.69570, 3
0, 0, 2, 2, 1, 0.44790, 19
0, 0, 2, 2, 2, 0.46097, 3
0, 0, 2, 2, 3, 0.28071, 15
0, 0, 2, 2, 4, 1.42314, 150
0, 1, 0, 0, 0, 0.27444, 0
0, 1, 0, 0, 1, 0.99870, 0
0, 1, 0, 0, 2, 0.02196, 0
0, 1, 0, 0, 3, 0.17125, 0
0, 1, 0, 0, 4, 0.73439, 0
0, 1, 0, 1, 0, 0.26847, 48
0, 1, 0, 1, 1, 0.24441, 3
0, 1, 0, 1, 2, 0.04214, 1
0, 1, 0, 1, 3, 0.31016, 14
0, 1, 0, 1, 4, 0.46212, 33
0, 1, 0, 2, 0, 0.04779, 46
0, 1, 0, 2, 1, 0.04230, 53
0, 1, 0, 2, 2, 0.05158, 38
0, 1, 0, 2, 3, 0.02129, 21
0, 1, 0, 2, 4, 0.03043, 25
0, 1, 1, 0, 0, 0.48596, 0
0, 1, 1, 0, 1, 0.67595, 1
0, 1, 1, 0, 2, 0.89916, 3
0, 1, 1, 0, 3, 0.01617, 0
0, 1, 1, 0, 4, 0.54081, 0
0, 1, 1, 1, 0, 1.60335, 552
0, 1, 1, 1, 1, 1.13105, 236
0, 1, 1, 1, 2, 1.35883, 48
0, 1, 1, 1, 3, 0.74378, 99
0, 1, 1, 1, 4, 0.94974, 29
0, 1, 1, 2, 0, 0.45240, 8
0, 1, 1, 2, 1, 0.58037, 7
0, 1, 1, 2, 2, 0.54553, 4
0, 1, 1, 2, 3, 0.65238, 48
0, 1, 1, 2, 4, 0.37395, 1
0, 1, 2, 0, 0, 0.64682, 11
0, 1, 2, 0, 1, 0.70511, 8
0, 1, 2, 0, 2, 0.39281, 0
0, 1, 2, 0, 3, 0.68670, 13
0, 1, 2, 0, 4, 0.71341, 7
0, 1, 2, 1, 0, 2.52304, 922
0, 1, 2, 1, 1, 0.71905, 91
0, 1, 2, 1, 2, 0.91921, 141
0, 1, 2, 1, 3, 0.89477, 137
0, 1, 2, 1, 4, 1.06055, 124
0, 1, 2, 2, 0, 0.29535, 25
0, 1, 2, 2, 1, 0.21320, 15
0, 1, 2, 2, 2, 0.90748, 178
0, 1, 2, 2, 3, 0.10178, 8
0, 1, 2, 2, 4, 0.15180, 21
0, 2, 0, 0, 0, 0.06741, 0
0, 2, 0, 0, 1, 0.26147, 0
0, 2, 0, 0, 2, 0.85440, 0
0, 2, 0, 0, 3, 0.05797, 0
0, 2, 0, 0, 4, 0.33237, 0
0, 2, 0, 1, 0, 0.41103, 105
0, 2, 0, 1, 1, 0.04597, 20
0, 2, 0, 1, 2, 0.04764, 36
0, 2, 0, 1, 3, 0.32626, 14
0, 2, 0, 1, 4, 0.14432, 27
0, 2, 0, 2, 0, -0.48894, 69
0, 2, 0, 2, 1, -0.44825, 103
0, 2, 0, 2, 2, -0.43558, 75
0, 2, 0, 2, 3, -0.44523, 118
0, 2, 0, 2, 4, -0.46783, 92
0, 2, 1, 0, 0, 0.67949, 6
0, 2, 1, 0, 1, 0.57823, 1
0, 2, 1, 0, 2, 0.68206, 3
0, 2, 1, 0, 3, 0.15534, 2
0, 2, 1, 0, 4, 0.67747, 17
0, 2, 1, 1, 0, 0.83151, 408
0, 2, 1, 1, 1, -0.22941, 377
0, 2, 1, 1, 2, 0.03067, 218
0, 2, 1, 1, 3, 0.03292, 149
0, 2, 1, 1, 4, -0.16419, 433
0, 2, 1, 2, 0, 0.09770, 79
0, 2, 1, 2, 1, 0.06361, 17
0, 2, 1, 2, 2, 0.03038, 17
0, 2, 1, 2, 3, 0.02282, 21
0, 2, 1, 2, 4, 0.07385, 89
0, 2, 2, 0, 0, 0.16886, 3
0, 2, 2, 0, 1, 0.65398, 24
0, 2, 2, 0, 2, 0.36731, 9
0, 2, 2, 0, 3, 0.38491, 11
0, 2, 2, 0, 4, 0.39963, 35
0, 2, 2, 1, 0, 0.12928, 715
0, 2, 2, 1, 1, 0.37873, 198
0, 2, 2, 1, 2, 0.14810, 236
0, 2, 2, 1, 3, 0.27180, 123
0, 2, 2, 1, 4, 0.14012, 169
0, 2, 2, 2, 0, -0.07950, 27
0, 2, 2, 2, 1, 0.09178, 195
0, 2, 2, 2, 2, -0.07412, 29
0, 2, 2, 2, 3, 0.01647, 39
0, 2, 2, 2, 4, -0.00781, 42
1, 0, 0, 0, 0, 0.73506, 0
1, 0, 0, 0, 1, 0.95787, 0
1, 0, 0, 0, 2, 0.58411, 0
1, 0, 0, 0, 3, 0.55928, 0
1, 0, 0, 0, 4, 0.35982, 0
1, 0, 0, 1, 0, 0.81480, 0
1, 0, 0, 1, 1, 0.62057, 1
1, 0, 0, 1, 2, 0.46339, 4
1, 0, 0, 1, 3, 0.08757, 1
1, 0, 0, 1, 4, 0.90464, 20
1, 0, 0, 2, 0, 0.18436, 0
1, 0, 0, 2, 1, 0.50835, 7
1, 0, 0, 2, 2, 0.52430, 12
1, 0, 0, 2, 3, 0.62153, 16
1, 0, 0, 2, 4, 0.07814, 1
1, 0, 1, 0, 0, 0.26021, 3
1, 0, 1, 0, 1, 0.22150, 1
1, 0, 1, 0, 2, 0.59270, 8
1, 0, 1, 0, 3, 0.15853, 1
1, 0, 1, 0, 4, 1.19681, 24
1, 0, 1, 1, 0, 4.62038, 1586
1, 0, 1, 1, 1, 2.78546, 217
1, 0, 1, 1, 2, 2.64750, 411
1, 0, 1, 1, 3, 2.92481, 38
1, 0, 1, 1, 4, 3.95623, 128
1, 0, 1, 2, 0, 2.83166, 72
1, 0, 1, 2, 1, 0.35737, 1
1, 0, 1, 2, 2, 0.67592, 5
1, 0, 1, 2, 3, 0.64858, 1
1, 0, 1, 2, 4, 0.08271, 0
1, 0, 2, 0, 0, 0.47730, 3
1, 0, 2, 0, 1, 0.67810, 3
1, 0, 2, 0, 2, 0.20813, 1
1, 0, 2, 0, 3, 2.51998, 108
1, 0, 2, 0, 4, 0.27435, 1
1, 0, 2, 1, 0, 4.91107, 4449
1, 0, 2, 1, 1, 3.43693, 417
1, 0, 2, 1, 2, 2.56045, 354
1, 0, 2, 1, 3, 3.08626, 302
1, 0, 2, 1, 4, 2.80875, 366
1, 0, 2, 2, 0, 2.96893, 77
1, 0, 2, 2, 1, 1.78327, 17
1, 0, 2, 2, 2, 1.37363, 12
1, 0, 2, 2, 3, 1.42892, 6
1, 0, 2, 2, 4, 3.63339, 682
1, 1, 0, 0, 0, 0.22579, 0
1, 1, 0, 0, 1, 0.38726, 0
1, 1, 0, 0, 2, 0.77205, 0
1, 1, 0, 0, 3, 0.56583, 0
1, 1, 0, 0, 4, 0.68570, 0
1, 1, 0, 1, 0, 0.72264, 21
1, 1, 0, 1, 1, 0.18873, 5
1, 1, 0, 1, 2, 0.49221, 7
1, 1, 0, 1, 3, 0.41670, 32
1, 1, 0, 1, 4, 0.42522, 76
1, 1, 0, 2, 0, 0.39666, 51
1, 1, 0, 2, 1, 0.57168, 30
1, 1, 0, 2, 2, 0.30233, 3
1, 1, 0, 2, 3, 0.38309, 3
1, 1, 0, 2, 4, 0.38709, 26
1, 1, 1, 0, 0, 0.74387, 3
1, 1, 1, 0, 1, 0.94761, 0
1, 1, 1, 0, 2, 0.09654, 0
1, 1, 1, 0, 3, 0.10303, 0
1, 1, 1, 0, 4, 0.99093, 22
1, 1, 1, 1, 0, 3.39408, 1501
1, 1, 1, 1, 1, 1.21200, 212
1, 1, 1, 1, 2, 1.05335, 90
1, 1, 1, 1, 3, 1.17552, 93
1, 1, 1, 1, 4, 1.61558, 169
1, 1, 1, 2, 0, 0.87932, 44
1, 1, 1, 2, 1, 0.25964, 64
1, 1, 1, 2, 2, 0.18703, 4
1, 1, 1, 2, 3, 0.19094, 2
1, 1, 1, 2, 4, 0.29925, 6
1, 1, 2, 0, 0, 0.63500, 13
1, 1, 2, 0, 1, 0.55044, 18
1, 1, 2, 0, 2, 0.06443, 1
1, 1, 2, 0, 3, 0.23798, 1
1, 1, 2, 0, 4, 1.01808, 147
1, 1, 2, 1, 0, 3.09164, 2634
1, 1, 2, 1, 1, 1.32222, 857
1, 1, 2, 1, 2, 0.57150, 981
1, 1, 2, 1, 3, 0.90600, 305
1, 1, 2, 1, 4, 1.32705, 610
1, 1, 2, 2, 0, 1.34858, 531
1, 1, 2, 2, 1, 0.62835, 90
1, 1, 2, 2, 2, 0.40361, 286
1, 1, 2, 2, 3, 0.43737, 39
1, 1, 2, 2, 4, 0.42322, 127
1, 2, 0, 0, 0, 0.06912, 0
1, 2, 0, 0, 1, 0.43556, 0
1, 2, 0, 0, 2, 0.16230, 0
1, 2, 0, 0, 3, 0.48817, 2
1, 2, 0, 0, 4, 0.44398, 0
1, 2, 0, 1, 0, 0.56610, 181
1, 2, 0, 1, 1, 0.06681, 65
1, 2, 0, 1, 2, 0.05361, 9
1, 2, 0, 1, 3, 0.19801, 26
1, 2, 0, 1, 4, 0.14858, 40
1, 2, 0, 2, 0, -0.16925, 255
1, 2, 0, 2, 1, -0.17089, 41
1, 2, 0, 2, 2, -0.15894, 52
1, 2, 0, 2, 3, -0.15275, 66
1, 2, 0, 2, 4, -0.15150, 93
1, 2, 1, 0, 0, 0.33915, 3
1, 2, 1, 0, 1, 0.47205, 4
1, 2, 1, 0, 2, 0.51801, 10
1, 2, 1, 0, 3, 0.49877, 17
1, 2, 1, 0, 4, 0.21447, 1
1, 2, 1, 1, 0, 1.10701, 1452
1, 2, 1, 1, 1, 0.05525, 426
1, 2, 1, 1, 2, 0.61426, 441
1, 2, 1, 1, 3, 0.12539, 272
1, 2, 1, 1, 4, 0.18380, 383
1, 2, 1, 2, 0, 0.96586, 122
1, 2, 1, 2, 1, -0.05716, 24
1, 2, 1, 2, 2, 0.30146, 72
1, 2, 1, 2, 3, -0.08658, 32
1, 2, 1, 2, 4, 0.23327, 27
1, 2, 2, 0, 0, 0.28455, 63
1, 2, 2, 0, 1, 0.63692, 55
1, 2, 2, 0, 2, 0.29736, 133
1, 2, 2, 0, 3, 0.29640, 24
1, 2, 2, 0, 4, 0.28788, 46
1, 2, 2, 1, 0, 1.29322, 2901
1, 2, 2, 1, 1, 0.42331, 1312
1, 2, 2, 1, 2, 0.53145, 970
1, 2, 2, 1, 3, 0.35323, 295
1, 2, 2, 1, 4, 0.52407, 887
1, 2, 2, 2, 0, 0.81485, 746
1, 2, 2, 2, 1, 0.18598, 426
1, 2, 2, 2, 2, 0.00417, 282
1, 2, 2, 2, 3, 0.20742, 76
1, 2, 2, 2, 4, 0.15413, 134
2, 0, 0, 0, 0, 0.73310, 0
2, 0, 0, 0, 1, 0.76717, 0
2, 0, 0, 0, 2, 0.99499, 0
2, 0, 0, 0, 3, 0.57748, 0
2, 0, 0, 0, 4, 0.11432, 0
2, 0, 0, 1, 0, 0.09869, 0
2, 0, 0, 1, 1, 0.66580, 9
2, 0, 0, 1, 2, 0.66197, 6
2, 0, 0, 1, 3, 0.24650, 2
2, 0, 0, 1, 4, 0.24253, 0
2, 0, 0, 2, 0, 1.34915, 20
2, 0, 0, 2, 1, 0.56762, 0
2, 0, 0, 2, 2, 0.41343, 2
2, 0, 0, 2, 3, 0.72505, 4
2, 0, 0, 2, 4, 0.45710, 0
2, 0, 1, 0, 0, 3.13310, 100
2, 0, 1, 0, 1, 0.74413, 1
2, 0, 1, 0, 2, 0.95211, 2
2, 0, 1, 0, 3, 0.42872, 0
2, 0, 1, 0, 4, 0.79292, 0
2, 0, 1, 1, 0, 4.94921, 1993
2, 0, 1, 1, 1, 3.94737, 214
2, 0, 1, 1, 2, 3.82979, 464
2, 0, 1, 1, 3, 3.03327, 116
2, 0, 1, 1, 4, 2.98331, 89
2, 0, 1, 2, 0, 5.37297, 168
2, 0, 1, 2, 1, 2.75419, 9
2, 0, 1, 2, 2, 1.33255, 5
2, 0, 1, 2, 3, 0.70381, 3
