6480
6
0,0,0,4,3,0,0.92662,0
0,0,0,4,3,1,0.07537,0
0,0,0,4,3,2,0.79724,0
0,0,0,4,3,3,0.31780,0
0,0,0,4,3,4,0.35964,0
0,0,0,4,4,0,0.44806,0
0,0,0,4,4,1,0.71106,0
0,0,0,4,4,2,0.67613,0
0,0,0,4,4,3,0.70366,0
0,0,0,4,4,4,0.92050,0
0,0,0,4,5,0,1.14844,12
0,0,0,4,5,1,0.64290,7
0,0,0,4,5,2,0.05858,1
0,0,0,4,5,3,0.64786,11
0,0,0,4,5,4,0.45343,1
0,0,0,5,0,0,0.32476,0
0,0,0,5,0,1,0.34608,1
0,0,0,5,0,2,0.38655,0
0,0,0,5,0,3,0.71457,8
0,0,0,5,0,4,0.38408,0
0,0,0,5,1,0,0.98964,0
0,0,0,5,1,1,0.84539,0
0,0,0,5,1,2,0.96268,0
0,0,0,5,1,3,0.74028,0
0,0,0,5,1,4,0.68296,0
0,0,0,5,2,0,0.35926,0
0,0,0,5,2,1,0.94890,0
0,0,0,5,2,2,0.20175,0
0,0,0,5,2,3,0.65127,0
0,0,0,5,2,4,0.69901,0
0,0,0,5,3,0,0.95952,0
0,0,0,5,3,1,0.22125,0
0,0,0,5,3,2,0.84307,0
0,0,0,5,3,3,0.31536,0
0,0,0,5,3,4,0.46044,0
0,0,0,5,4,0,0.15322,0
0,0,0,5,4,1,0.16052,0
0,0,0,5,4,2,0.72827,0
0,0,0,5,4,3,0.42916,0
0,0,0,5,4,4,0.98781,0
0,0,0,5,5,0,0.17970,1
0,0,0,5,5,1,0.28375,2
0,0,0,5,5,2,0.10705,0
0,0,0,5,5,3,0.23716,4
0,0,0,5,5,4,0.66730,9
0,0,0,6,0,0,1.92073,46
0,0,0,6,0,1,0.19424,0
0,0,0,6,0,2,0.68327,0
0,0,0,6,0,3,0.44803,1
0,0,0,6,0,4,0.21554,0
0,0,0,6,1,0,0.93328,0
0,0,0,6,1,1,0.31862,0
0,0,0,6,1,2,0.91097,0
0,0,0,6,1,3,0.68777,1
0,0,0,6,1,4,0.77550,0
0,0,0,6,2,0,0.08219,0
0,0,0,6,2,1,0.21168,1
0,0,0,6,2,2,0.39764,0
0,0,0,6,2,3,0.22649,0
0,0,0,6,2,4,0.55555,0
0,0,0,6,3,0,0.33177,0
0,0,0,6,3,1,0.94024,0
0,0,0,6,3,2,0.02735,0
0,0,0,6,3,3,0.86799,0
0,0,0,6,3,4,0.27707,0
0,0,0,6,4,0,0.57063,0
0,0,0,6,4,1,0.04393,0
0,0,0,6,4,2,0.30591,0
0,0,0,6,4,3,0.11786,0
0,0,0,6,4,4,0.46606,0
0,0,0,6,5,0,0.16016,1
0,0,0,6,5,1,0.59359,0
0,0,0,6,5,2,0.75257,5
0,0,0,6,5,3,0.56548,4
0,0,0,6,5,4,0.58440,0
0,0,0,7,0,0,1.84896,182
0,0,0,7,0,1,0.67116,2
0,0,0,7,0,2,0.77808,8
0,0,0,7,0,3,0.93371,3
0,0,0,7,0,4,0.74382,5
0,0,0,7,1,0,0.83535,3
0,0,0,7,1,1,0.31023,0
0,0,0,7,1,2,1.17139,11
0,0,0,7,1,3,0.44852,2
0,0,0,7,1,4,0.34454,0
0,0,0,7,2,0,0.83733,0
0,0,0,7,2,1,0.92814,3
0,0,0,7,2,2,0.64855,1
0,0,0,7,2,3,0.02559,0
0,0,0,7,2,4,0.38219,0
0,0,0,7,3,0,0.38484,0
0,0,0,7,3,1,0.10816,0
0,0,0,7,3,2,0.26355,0
0,0,0,7,3,3,0.20924,1
0,0,0,7,3,4,0.42246,0
0,0,0,7,4,0,0.50932,4
0,0,0,7,4,1,0.25603,2
0,0,0,7,4,2,0.16558,1
0,0,0,7,4,3,0.78814,18
0,0,0,7,4,4,0.36289,2
0,0,0,7,5,0,1.67385,169
0,0,0,7,5,1,0.81413,29
0,0,0,7,5,2,1.16523,14
0,0,0,7,5,3,0.40745,11
0,0,0,7,5,4,0.77392,14
0,0,1,0,0,0,1.24040,57
0,0,1,0,0,1,0.62341,11
0,0,1,0,0,2,0.50366,2
0,0,1,0,0,3,0.52332,0
0,0,1,0,0,4,0.34426,1
0,0,1,0,1,0,2.78674,393
0,0,1,0,1,1,0.88431,23
0,0,1,0,1,2,0.47941,8
0,0,1,0,1,3,0.34805,33
0,0,1,0,1,4,0.46719,20
0,0,1,0,2,0,4.26085,355
0,0,1,0,2,1,1.90086,11
0,0,1,0,2,2,1.48977,13
0,0,1,0,2,3,1.66273,6
0,0,1,0,2,4,1.68144,78
0,0,1,0,3,0,2.76955,88
0,0,1,0,3,1,1.05553,24
0,0,1,0,3,2,1.18441,32
0,0,1,0,3,3,0.48306,27
0,0,1,0,3,4,0.69262,24
0,0,1,0,4,0,0.29024,13
0,0,1,0,4,1,0.29307,4
0,0,1,0,4,2,0.33008,82
0,0,1,0,4,3,0.34824,13
0,0,1,0,4,4,0.10899,3
0,0,1,0,5,0,0.10184,1
0,0,1,0,5,1,0.35475,0
0,0,1,0,5,2,0.05970,0
0,0,1,0,5,3,0.55176,4
0,0,1,0,5,4,0.19446,0
0,0,1,1,0,0,2.88450,338
0,0,1,1,0,1,1.55207,10
0,0,1,1,0,2,1.29604,40
0,0,1,1,0,3,1.77810,8
0,0,1,1,0,4,1.28036,28
0,0,1,1,1,0,0.43216,11
0,0,1,1,1,1,0.45413,6
0,0,1,1,1,2,0.46062,47
0,0,1,1,1,3,0.22730,3
0,0,1,1,1,4,0.46761,30
0,0,1,1,2,0,2.95755,160
0,0,1,1,2,1,0.20044,4
0,0,1,1,2,2,0.44401,36
0,0,1,1,2,3,0.58096,34
0,0,1,1,2,4,0.82402,7
0,0,1,1,3,0,0.71142,20
0,0,1,1,3,1,1.12422,60
0,0,1,1,3,2,0.34976,2
0,0,1,1,3,3,0.63572,13
0,0,1,1,3,4,0.52539,0
0,0,1,1,4,0,0.67033,32
0,0,1,1,4,1,0.31685,5
0,0,1,1,4,2,0.34576,6
0,0,1,1,4,3,0.66972,37
0,0,1,1,4,4,0.36753,3
0,0,1,1,5,0,2.11282,114
0,0,1,1,5,1,0.50886,1
0,0,1,1,5,2,0.74175,1
0,0,1,1,5,3,0.30765,0
0,0,1,1,5,4,1.46717,6
0,0,1,2,0,0,0.35830,13
0,0,1,2,0,1,0.16843,2
0,0,1,2,0,2,0.39664,33
0,0,1,2,0,3,0.39499,5
0,0,1,2,0,4,0.41286,9
0,0,1,2,1,0,0.52785,4
0,0,1,2,1,1,0.97577,53
0,0,1,2,1,2,0.69189,2
0,0,1,2,1,3,0.35087,1
0,0,1,2,1,4,0.49507,9
0,0,1,2,2,0,2.22059,210
0,0,1,2,2,1,0.64222,5
0,0,1,2,2,2,0.82432,1
0,0,1,2,2,3,1.13122,6
0,0,1,2,2,4,1.38563,7
0,0,1,2,3,0,0.69772,6
0,0,1,2,3,1,0.19394,2
0,0,1,2,3,2,0.13580,0
0,0,1,2,3,3,0.73236,45
0,0,1,2,3,4,0.29630,1
0,0,1,2,4,0,2.66735,73
0,0,1,2,4,1,0.82977,5
0,0,1,2,4,2,0.67180,1
0,0,1,2,4,3,0.93210,18
0,0,1,2,4,4,0.80885,11
0,0,1,2,5,0,4.22950,225
0,0,1,2,5,1,0.86181,12
0,0,1,2,5,2,1.09152,17
0,0,1,2,5,3,0.29178,3
0,0,1,2,5,4,0.45399,1
0,0,1,3,0,0,0.52703,9
0,0,1,3,0,1,0.53837,17
0,0,1,3,0,2,0.21876,1
0,0,1,3,0,3,0.53354,26
0,0,1,3,0,4,0.23950,1
0,0,1,3,1,0,0.33356,3
0,0,1,3,1,1,0.30674,3
0,0,1,3,1,2,0.52295,2
0,0,1,3,1,3,0.53583,0
0,0,1,3,1,4,0.65736,37
0,0,1,3,2,0,0.24716,2
0,0,1,3,2,1,0.70728,0
0,0,1,3,2,2,0.72779,17
0,0,1,3,2,3,0.49876,3
0,0,1,3,2,4,0.73662,15
0,0,1,3,3,0,0.50766,3
0,0,1,3,3,1,0.73561,49
0,0,1,3,3,2,0.24587,0
0,0,1,3,3,3,0.25845,1
0,0,1,3,3,4,0.25125,1
0,0,1,3,4,0,2.87167,99
0,0,1,3,4,1,0.56251,0
0,0,1,3,4,2,0.50002,1
0,0,1,3,4,3,0.93654,21
0,0,1,3,4,4,0.20879,3
0,0,1,3,5,0,3.80647,175
0,0,1,3,5,1,1.25018,4
0,0,1,3,5,2,0.50189,0
0,0,1,3,5,3,0.50522,20
0,0,1,3,5,4,0.50008,13
0,0,1,4,0,0,1.59367,41
0,0,1,4,0,1,0.23976,2
0,0,1,4,0,2,0.34240,13
0,0,1,4,0,3,0.23579,5
0,0,1,4,0,4,0.35898,23
0,0,1,4,1,0,0.10747,1
0,0,1,4,1,1,0.46529,0
0,0,1,4,1,2,0.66638,31
0,0,1,4,1,3,0.64481,5
0,0,1,4,1,4,0.33708,2
0,0,1,4,2,0,0.43473,0
0,0,1,4,2,1,0.17227,1
0,0,1,4,2,2,0.47730,0
0,0,1,4,2,3,0.59717,16
0,0,1,4,2,4,0.55154,0
0,0,1,4,3,0,0.71108,17
0,0,1,4,3,1,0.66994,16
0,0,1,4,3,2,0.37152,3
0,0,1,4,3,3,0.21172,0
0,0,1,4,3,4,0.69113,33
0,0,1,4,4,0,0.37061,4
0,0,1,4,4,1,0.90880,30
0,0,1,4,4,2,0.16505,2
0,0,1,4,4,3,0.53549,1
0,0,1,4,4,4,0.60351,25
0,0,1,4,5,0,0.22406,32
0,0,1,4,5,1,0.39418,14
0,0,1,4,5,2,0.22812,57
0,0,1,4,5,3,0.15382,2
0,0,1,4,5,4,0.24425,38
0,0,1,5,0,0,0.47711,6
0,0,1,5,0,1,0.15678,0
0,0,1,5,0,2,0.85599,39
0,0,1,5,0,3,0.42979,32
0,0,1,5,0,4,0.30921,2
0,0,1,5,1,0,0.25705,4
0,0,1,5,1,1,0.39769,1
0,0,1,5,1,2,0.72351,6
0,0,1,5,1,3,0.77901,28
0,0,1,5,1,4,0.34285,1
0,0,1,5,2,0,0.71730,4
0,0,1,5,2,1,0.83910,42
0,0,1,5,2,2,0.25993,2
0,0,1,5,2,3,0.30010,2
0,0,1,5,2,4,0.65707,3
0,0,1,5,3,0,0.70226,9
0,0,1,5,3,1,0.42236,4
0,0,1,5,3,2,0.74676,55
0,0,1,5,3,3,0.74713,41
0,0,1,5,3,4,0.49398,2
0,0,1,5,4,0,0.46150,3
0,0,1,5,4,1,0.15417,3
0,0,1,5,4,2,0.43960,20
0,0,1,5,4,3,0.45141,35
0,0,1,5,4,4,0.18441,3
0,0,1,5,5,0,3.79967,172
0,0,1,5,5,1,0.78655,7
0,0,1,5,5,2,0.60489,3
0,0,1,5,5,3,0.49445,2
0,0,1,5,5,4,1.23014,19
0,0,1,6,0,0,2.85107,337
0,0,1,6,0,1,1.47363,7
0,0,1,6,0,2,1.11688,7
0,0,1,6,0,3,1.66952,6
0,0,1,6,0,4,1.59355,8
0,0,1,6,1,0,0.59238,17
0,0,1,6,1,1,0.20836,0
0,0,1,6,1,2,0.62409,18
0,0,1,6,1,3,0.60890,22
0,0,1,6,1,4,0.58844,3
0,0,1,6,2,0,0.30961,2
0,0,1,6,2,1,0.46935,3
0,0,1,6,2,2,0.19519,1
0,0,1,6,2,3,0.56265,32
0,0,1,6,2,4,1.08011,39
0,0,1,6,3,0,0.28712,3
0,0,1,6,3,1,0.63784,28
0,0,1,6,3,2,0.62118,40
0,0,1,6,3,3,0.17262,1
0,0,1,6,3,4,0.60718,9
0,0,1,6,4,0,0.25922,13
0,0,1,6,4,1,0.19160,5
0,0,1,6,4,2,0.36846,33
0,0,1,6,4,3,0.32857,27
0,0,1,6,4,4,0.36168,33
0,0,1,6,5,0,0.11092,8
0,0,1,6,5,1,0.04695,43
0,0,1,6,5,2,0.09871,28
0,0,1,6,5,3,0.13589,45
0,0,1,6,5,4,0.13265,12
0,0,1,7,0,0,0.75690,2
0,0,1,7,0,1,0.10283,0
0,0,1,7,0,2,0.86165,4
0,0,1,7,0,3,0.09883,0
0,0,1,7,0,4,0.34700,0
0,0,1,7,1,0,2.70592,223
0,0,1,7,1,1,0.85041,0
0,0,1,7,1,2,1.12980,5
0,0,1,7,1,3,1.00267,3
0,0,1,7,1,4,0.78350,2
0,0,1,7,2,0,4.04957,455
0,0,1,7,2,1,3.32475,20
0,0,1,7,2,2,2.70653,51
0,0,1,7,2,3,2.83870,99
0,0,1,7,2,4,2.08852,21
0,0,1,7,3,0,2.94894,117
0,0,1,7,3,1,0.61721,8
0,0,1,7,3,2,1.00469,74
0,0,1,7,3,3,0.12163,12
0,0,1,7,3,4,0.37857,46
0,0,1,7,4,0,0.38920,75
0,0,1,7,4,1,0.39602,35
0,0,1,7,4,2,0.28074,7
0,0,1,7,4,3,0.32911,28
0,0,1,7,4,4,0.68813,33
0,0,1,7,5,0,0.21520,3
0,0,1,7,5,1,0.28367,1
0,0,1,7,5,2,0.34940,0
0,0,1,7,5,3,0.34893,15
0,0,1,7,5,4,0.38807,14
0,0,2,0,0,0,2.68418,130
0,0,2,0,0,1,0.86506,27
0,0,2,0,0,2,1.32785,8
0,0,2,0,0,3,1.02112,19
0,0,2,0,0,4,0.45052,2
0,0,2,0,1,0,2.20744,87
0,0,2,0,1,1,0.01302,0
0,0,2,0,1,2,0.66855,1
0,0,2,0,1,3,0.87967,3
0,0,2,0,1,4,1.07053,13
0,0,2,0,2,0,1.15727,32
0,0,2,0,2,1,0.02407,0
0,0,2,0,2,2,0.21464,1
0,0,2,0,2,3,0.16694,0
0,0,2,0,2,4,0.41823,3
0,0,2,0,3,0,0.68445,54
0,0,2,0,3,1,0.37032,2
0,0,2,0,3,2,0.81314,5
0,0,2,0,3,3,0.64728,2
0,0,2,0,3,4,0.14837,0
0,0,2,0,4,0,0.58730,11
0,0,2,0,4,1,0.54854,10
0,0,2,0,4,2,0.85668,20
0,0,2,0,4,3,0.28379,3
0,0,2,0,4,4,0.58131,65
0,0,2,0,5,0,2.06931,149
0,0,2,0,5,1,1.16093,8
0,0,2,0,5,2,0.41896,20
0,0,2,0,5,3,0.32086,0
0,0,2,0,5,4,0.21035,0
0,0,2,1,0,0,0.89479,191
0,0,2,1,0,1,0.81499,5
0,0,2,1,0,2,0.91029,13
0,0,2,1,0,3,0.40510,3
0,0,2,1,0,4,1.15286,35
0,0,2,1,1,0,0.13909,3
0,0,2,1,1,1,0.31091,0
0,0,2,1,1,2,0.52213,23
0,0,2,1,1,3,0.08377,0
0,0,2,1,1,4,0.42372,20
0,0,2,1,2,0,0.44039,0
0,0,2,1,2,1,0.80129,6
0,0,2,1,2,2,0.80301,25
0,0,2,1,2,3,0.69419,0
0,0,2,1,2,4,0.05686,0
0,0,2,1,3,0,0.92804,9
0,0,2,1,3,1,0.55680,17
0,0,2,1,3,2,0.12911,1
0,0,2,1,3,3,0.45435,1
0,0,2,1,3,4,0.20902,1
0,0,2,1,4,0,0.29290,4
0,0,2,1,4,1,0.95448,83
0,0,2,1,4,2,0.43214,8
0,0,2,1,4,3,0.28960,4
0,0,2,1,4,4,0.17768,2
0,0,2,1,5,0,0.32837,12
0,0,2,1,5,1,0.21954,1
0,0,2,1,5,2,0.33788,47
0,0,2,1,5,3,0.23823,3
0,0,2,1,5,4,0.60121,5
0,0,2,2,0,0,1.75852,15
0,0,2,2,0,1,0.32496,13
0,0,2,2,0,2,0.25061,1
0,0,2,2,0,3,0.30016,67
0,0,2,2,0,4,0.32160,62
0,0,2,2,1,0,0.44965,6
0,0,2,2,1,1,0.20769,0
0,0,2,2,1,2,0.16426,1
0,0,2,2,1,3,0.81167,2
0,0,2,2,1,4,1.26658,72
0,0,2,2,2,0,0.82909,9
0,0,2,2,2,1,0.99608,40
0,0,2,2,2,2,0.64504,1
0,0,2,2,2,3,0.68134,11
0,0,2,2,2,4,0.22309,0
0,0,2,2,3,0,0.75001,98
0,0,2,2,3,1,0.69460,1
0,0,2,2,3,2,0.43082,2
0,0,2,2,3,3,0.86646,49
0,0,2,2,3,4,0.45281,4
0,0,2,2,4,0,0.66380,8
0,0,2,2,4,1,0.69918,26
0,0,2,2,4,2,0.65985,4
0,0,2,2,4,3,1.19949,78
0,0,2,2,4,4,0.37146,0
0,0,2,2,5,0,0.39863,32
0,0,2,2,5,1,0.39828,88
0,0,2,2,5,2,0.39949,5
0,0,2,2,5,3,0.07991,1
0,0,2,2,5,4,0.42021,19
0,0,2,3,0,0,2.43050,225
0,0,2,3,0,1,0.18581,1
0,0,2,3,0,2,0.66336,5
0,0,2,3,0,3,1.04783,6
0,0,2,3,0,4,0.45302,5
0,0,2,3,1,0,0.71562,23
0,0,2,3,1,1,0.44970,2
0,0,2,3,1,2,0.58153,1
0,0,2,3,1,3,0.53255,0
0,0,2,3,1,4,0.83320,49
0,0,2,3,2,0,0.57613,3
0,0,2,3,2,1,0.79946,56
0,0,2,3,2,2,0.41604,2
0,0,2,3,2,3,0.67177,5
0,0,2,3,2,4,0.65113,31
0,0,2,3,3,0,0.33331,3
0,0,2,3,3,1,0.47479,5
0,0,2,3,3,2,0.77975,77
0,0,2,3,3,3,0.51419,3
0,0,2,3,3,4,0.57204,3
0,0,2,3,4,0,0.34691,85
0,0,2,3,4,1,0.41629,4
0,0,2,3,4,2,0.26259,3
0,0,2,3,4,3,1.00725,27
0,0,2,3,4,4,0.42787,34
0,0,2,3,5,0,0.86959,49
0,0,2,3,5,1,0.08048,41
0,0,2,3,5,2,0.02011,2
0,0,2,3,5,3,0.05942,4
0,0,2,3,5,4,0.08528,27
0,0,2,4,0,0,0.11060,36
0,0,2,4,0,1,0.05776,19
0,0,2,4,0,2,0.05449,17
0,0,2,4,0,3,0.05259,42
0,0,2,4,0,4,0.21439,69
0,0,2,4,1,0,0.29427,4
0,0,2,4,1,1,0.64446,5
0,0,2,4,1,2,0.31887,2
0,0,2,4,1,3,0.10019,0
0,0,2,4,1,4,0.64671,108
0,0,2,4,2,0,0.60521,18
0,0,2,4,2,1,0.50072,4
0,0,2,4,2,2,0.30460,2
0,0,2,4,2,3,0.66556,54
0,0,2,4,2,4,0.44154,4
0,0,2,4,3,0,0.55376,3
0,0,2,4,3,1,0.66028,3
0,0,2,4,3,2,0.73890,42
0,0,2,4,3,3,0.55424,5
0,0,2,4,3,4,0.67076,43
0,0,2,4,4,0,0.71819,10
0,0,2,4,4,1,1.40102,55
0,0,2,4,4,2,0.22568,0
0,0,2,4,4,3,0.72813,18
0,0,2,4,4,4,0.66828,5
0,0,2,4,5,0,0.42479,25
0,0,2,4,5,1,0.43208,33
0,0,2,4,5,2,0.44158,28
0,0,2,4,5,3,0.44738,42
0,0,2,4,5,4,0.47508,73
0,0,2,5,0,0,1.00065,240
0,0,2,5,0,1,0.35224,11
0,0,2,5,0,2,0.47327,34
0,0,2,5,0,3,0.70145,25
0,0,2,5,0,4,1.02168,8
0,0,2,5,1,0,0.53569,14
0,0,2,5,1,1,0.33542,3
0,0,2,5,1,2,0.25701,3
0,0,2,5,1,3,0.43183,4
0,0,2,5,1,4,1.01404,118
0,0,2,5,2,0,1.00129,114
0,0,2,5,2,1,0.49255,44
0,0,2,5,2,2,0.45049,0
0,0,2,5,2,3,0.35130,1
0,0,2,5,2,4,0.42479,7
0,0,2,5,3,0,0.44659,62
0,0,2,5,3,1,0.34771,4
0,0,2,5,3,2,0.43203,22
0,0,2,5,3,3,0.39158,52
0,0,2,5,3,4,0.26101,2
0,0,2,5,4,0,1.45220,183
0,0,2,5,4,1,0.53197,0
0,0,2,5,4,2,0.75722,9
0,0,2,5,4,3,0.85840,7
0,0,2,5,4,4,0.80638,3
0,0,2,5,5,0,2.44453,331
0,0,2,5,5,1,0.64160,2
0,0,2,5,5,2,1.01467,7
0,0,2,5,5,3,1.04374,4
0,0,2,5,5,4,0.31000,1
0,0,2,6,0,0,2.44451,90
0,0,2,6,0,1,0.20011,11
0,0,2,6,0,2,0.45443,55
0,0,2,6,0,3,0.19078,7
0,0,2,6,0,4,0.19517,65
0,0,2,6,1,0,0.18857,4
0,0,2,6,1,1,0.42505,4
0,0,2,6,1,2,0.45135,41
0,0,2,6,1,3,0.46019,51
0,0,2,6,1,4,0.43718,3
0,0,2,6,2,0,0.23550,3
0,0,2,6,2,1,0.72777,30
0,0,2,6,2,2,0.42842,0
0,0,2,6,2,3,0.22605,0
0,0,2,6,2,4,0.43628,0
0,0,2,6,3,0,0.32575,71
0,0,2,6,3,1,0.27208,4
0,0,2,6,3,2,0.23888,2
0,0,2,6,3,3,0.51986,17
0,0,2,6,3,4,0.20146,0
0,0,2,6,4,0,0.53360,1
0,0,2,6,4,1,0.65920,3
0,0,2,6,4,2,0.87343,1
0,0,2,6,4,3,0.85640,3
0,0,2,6,4,4,0.99063,47
0,0,2,6,5,0,0.37631,13
0,0,2,6,5,1,0.44625,38
0,0,2,6,5,2,1.04137,49
0,0,2,6,5,3,0.08449,1
0,0,2,6,5,4,0.43235,19
0,0,2,7,0,0,0.08072,2
0,0,2,7,0,1,0.10325,54
0,0,2,7,0,2,0.05595,34
0,0,2,7,0,3,0.10939,12
0,0,2,7,0,4,0.07285,46
0,0,2,7,1,0,0.71817,9
0,0,2,7,1,1,0.77286,47
0,0,2,7,1,2,0.20642,1
0,0,2,7,1,3,0.73494,105
0,0,2,7,1,4,0.15741,2
0,0,2,7,2,0,0.05832,0
0,0,2,7,2,1,0.46138,37
0,0,2,7,2,2,0.28898,3
0,0,2,7,2,3,0.03810,0
0,0,2,7,2,4,0.63495,6
0,0,2,7,3,0,0.38251,1
0,0,2,7,3,1,0.30773,1
0,0,2,7,3,2,0.18921,0
0,0,2,7,3,3,0.34910,0
0,0,2,7,3,4,0.47705,31
0,0,2,7,4,0,0.53952,7
0,0,2,7,4,1,0.34394,1
0,0,2,7,4,2,0.37869,1
0,0,2,7,4,3,0.52250,17
0,0,2,7,4,4,0.69618,49
0,0,2,7,5,0,3.28298,219
0,0,2,7,5,1,0.22235,0
0,0,2,7,5,2,0.67664,0
0,0,2,7,5,3,1.18549,4
0,0,2,7,5,4,1.30045,9
0,1,0,0,0,0,0.17470,537
0,1,0,0,0,1,-0.37850,148
0,1,0,0,0,2,-0.34387,142
0,1,0,0,0,3,-0.59699,122
0,1,0,0,0,4,-0.59443,137
0,1,0,0,1,0,0.27518,127
0,1,0,0,1,1,0.20030,33
0,1,0,0,1,2,0.17827,8
0,1,0,0,1,3,0.07258,1
0,1,0,0,1,4,0.19251,21
0,1,0,0,2,0,0.16356,0
0,1,0,0,2,1,0.08603,2
0,1,0,0,2,2,0.51803,6
0,1,0,0,2,3,0.21177,0
0,1,0,0,2,4,0.18154,3
0,1,0,0,3,0,1.11133,10
