Epoch	Total Error
1	0.18582643438203078
2	0.17738583782910464
3	0.1729794206839936
4	0.17012682961186193
5	0.16806035003549505
6	0.16641905742130256
7	0.16501655705279486
8	0.16375027327336567
9	0.16256055605091643
10	0.16141105735127195
11	0.1602788628292587
12	0.15914934949389228
13	0.15801343780136576
14	0.15686609833356385
15	0.15570552623699166
16	0.15453266359514975
17	0.15335088356159737
18	0.1521657205491527
19	0.15098457211102542
20	0.14981632750736112
21	0.1486709036586841
22	0.14755869422027712
23	0.14648996115966872
24	0.14547421739603966
25	0.1445196598472392
26	0.1436327116562873
27	0.14281771993908843
28	0.14207683373072721
29	0.1414100610440213
30	0.14081548010643075
31	0.14028956287647903
32	0.13982756139744265
33	0.13942390920282383
34	0.13907259851571782
35	0.13876750610742108
36	0.13850265329314204
37	0.13827239641107644
38	0.13807155211011107
39	0.13789546665221325
40	0.13774004062460507
41	0.13760172064582604
42	0.1374774685669402
43	0.1373647169344856
44	0.1372613175504654
45	0.13716548812757037
46	0.1370757604510261
47	0.13699093218167926
48	0.13691002346670406
49	0.13683223883000717
50	0.13675693434542802
51	0.13668358980161757
52	0.13661178540215982
53	0.13654118246974487
54	0.13647150760870966
55	0.13640253980343947
56	0.1363340999745289
57	0.13626604256909
58	0.1361982488187584
59	0.13613062135417775
60	0.1360630799155372
61	0.13599555794383997
62	0.13592799987656187
63	0.1358603590045329
64	0.13579259577452735
65	0.13572467644494962
66	0.13565657202069106
67	0.13558825740839833
68	0.13551971074561053
69	0.13545091286698588
70	0.1353818468786361
71	0.13531249781775379
72	0.13524285237959538
73	0.13517289869774363
74	0.13510262616658006
75	0.1350320252972789
76	0.13496108760049497
77	0.13488980549036067
78	0.13481817220556241
79	0.1347461817441347
80	0.13467382880932463
81	0.13460110876441322
82	0.13452801759480268
83	0.13445455187603225
84	0.13438070874661828
85	0.13430648588485283
86	0.13423188148883272
87	0.13415689425914518
88	0.1340815233837132
89	0.13400576852441834
90	0.13392962980515402
91	0.13385310780104676
92	0.1337762035285991
93	0.13369891843657192
94	0.1336212543974336
95	0.13354321369923625
96	0.13346479903780498
97	0.13338601350913992
98	0.13330686060194266
99	0.1332273441902015
100	0.1331474685257722
101	0.1330672382309089
102	0.1329866582907026
103	0.13290573404539563
104	0.13282447118254426
105	0.13274287572901386
106	0.13266095404278871
107	0.13257871280458902
108	0.1324961590092908
109	0.1324132999571391
110	0.13233014324476952
111	0.13224669675602893
112	0.13216296865260913
113	0.13207896736450406
114	0.13199470158029245
115	0.1319101802372682
116	0.13182541251142307
117	0.13174040780730623
118	0.1316551757477615
119	0.13156972616357565
120	0.13148406908303595
121	0.13139821472143004
122	0.13131217347048926
123	0.13122595588780653
124	0.1311395726862324
125	0.13105303472327665
126	0.13096635299052017
127	0.1308795386030635
128	0.13079260278901383
129	0.1307055568790403
130	0.13061841229599705
131	0.130531180544633
132	0.13044387320140197
133	0.13035650190438353
134	0.13026907834332124
135	0.13018161424979252
136	0.13009412138752038
137	0.13000661154283027
138	0.12991909651526318
139	0.12983158810835674
140	0.12974409812058957
141	0.12965663833650365
142	0.12956922051800662
143	0.1294818563958629
144	0.12939455766136676
145	0.12930733595821337
146	0.12922020287456565
147	0.12913316993531948
148	0.12904624859456543
149	0.12895945022826094
150	0.1288727861270999
151	0.12878626748959232
152	0.1286999054153493
153	0.1286137108985759
154	0.12852769482177023
155	0.12844186794963633
156	0.12835624092320047
157	0.1282708242541413
158	0.12818562831932226
159	0.12810066335554318
160	0.1280159394544919
161	0.1279314665579095
162	0.12784725445295994
163	0.12776331276781308
164	0.12767965096742961
165	0.12759627834955414
166	0.12751320404091804
167	0.12743043699364123
168	0.12734798598184563
169	0.12726585959846742
170	0.12718406625227222
171	0.12710261416507498
172	0.1270215113691597
173	0.1269407657048951
174	0.12686038481855133
175	0.126780376160313
176	0.12670074698248732
177	0.126621504337902
178	0.12654265507849882
179	0.12646420585411308
180	0.1263861631114414
