Epoch	Total Error
1	0.1926971694111697
2	0.18053217841854602
3	0.17181441932365543
4	0.1645524846924591
5	0.1578760924036512
6	0.15189111244199
7	0.14705632532710256
8	0.14357266327676138
9	0.14127353281951002
10	0.13983771967798891
11	0.13896802055588706
12	0.13844811853505878
13	0.13813687017687867
14	0.13794730994492682
15	0.13782761446930938
16	0.13774754587161106
17	0.13768970570882422
18	0.13764417650216523
19	0.13760533850340892
20	0.137570016310369
21	0.13753641464621552
22	0.1375035133442844
23	0.1374707259070344
24	0.1374377078582509
25	0.13740424959973452
26	0.13737021667551869
27	0.1373355165196947
28	0.13730007995221796
29	0.13726385086932352
30	0.13722678048168618
31	0.13718882407653893
32	0.13714993918313562
33	0.13711008452210402
34	0.1370692193966276
35	0.13702730333664564
36	0.13698429589176045
37	0.13694015651508157
38	0.13689484450583947
39	0.13684831899269556
40	0.1368005389474208
41	0.13675146322288081
42	0.13670105061163051
43	0.1366492599227027
44	0.1365960500748807
45	0.13654138020511258
46	0.13648520979089576
47	0.13642749878551153
48	0.13636820776497727
49	0.13630729808551148
50	0.1362447320502208
51	0.1361804730835987
52	0.13611448591231953
53	0.13604673675068185
54	0.13597719348896198
55	0.13590582588284286
56	0.13583260574201628
57	0.13575750711602036
58	0.13568050647536775
59	0.13560158288604207
60	0.13552071817550837
61	0.1354378970884706
62	0.13535310743074264
63	0.13526634019974682
64	0.13517758970032873
65	0.13508685364477713
66	0.13499413323612616
67	0.1348994332340392
68	0.1348027620027642
69	0.13470413154086702
70	0.13460355749262654
71	0.13450105914116472
72	0.13439665938355022
73	0.13429038468827031
74	0.13418226503560246
75	0.13407233384155498
76	0.13396062786615928
77	0.1338471871070117
78	0.13373205467905294
79	0.13361527668167478
80	0.13349690205432257
81	0.13337698242182355
82	0.13325557193074594
83	0.13313272707812765
84	0.13300850653395396
85	0.13288297095877302
86	0.13275618281784773
87	0.13262820619320914
88	0.13249910659495728
89	0.13236895077308616
90	0.13223780653105338
91	0.1321057425422172
92	0.13197282817017533
93	0.1318391332939222
94	0.13170472813863315
95	0.13156968311275932
96	0.1314340686519873
97	0.13129795507050826
98	0.1311614124199058
99	0.1310245103558753
100	0.13088731801286616
101	0.13074990388665686
102	0.13061233572477135
103	0.13047468042459467
104	0.1303370039389555
105	0.13019937118892386
106	0.13006184598350926
107	0.12992449094593697
108	0.1297873674461539
109	0.12965053553921138
110	0.12951405390917997
111	0.12937797981824997
112	0.12924236906069617
113	0.1291072759213992
114	0.12897275313864218
115	0.128838851870917
116	0.12870562166751962
117	0.12857311044271597
118	0.12844136445330817
119	0.12831042827943295
120	0.12818034480847412
121	0.12805115522195978
122	0.12792289898535647
123	0.1277956138406799
124	0.1276693358018486
125	0.12754409915272708
126	0.12741993644779726
127	0.1272968785154196
128	0.12717495446363172
129	0.12705419168843649
130	0.12693461588453586
131	0.12681625105845498
132	0.1266991195440017
133	0.12658324201999954
134	0.12646863753022516
135	0.1263553235054771
136	0.12624331578769246
137	0.12613262865602892
138	0.12602327485481132
139	0.1259152656232479
140	0.12580861072680846
141	0.12570331849015892
142	0.12559939583153132
143	0.1254968482984187
144	0.12539568010447194
145	0.12529589416748008
146	0.125197492148311
147	0.12510047449068795
148	0.1250048404616904
149	0.12491058819284574
150	0.12481771472170981
151	0.12472621603380747
152	0.1246360871048324
153	0.12454732194299467
154	0.1244599136314075
155	0.12437385437042368
156	0.1242891355198197
157	0.12420574764073919
158	0.12412368053731301
159	0.12404292329787524
160	0.1239634643356979
161	0.12388529142918205
162	0.1238083917614335
163	0.12373275195916876
164	0.12365835813089623
165	0.12358519590432196
166	0.12351325046294148
167	0.12344250658176659
168	0.12337294866216691
169	0.12330456076578189
170	0.12323732664748507
171	0.12317122978737358
172	0.1231062534217668
173	0.12304238057319625
174	0.1229795940793738
175	0.12291787662113585
176	0.12285721074934845
177	0.12279757891077779
178	0.12273896347292244
179	0.12268134674780949
180	0.12262471101476283
181	0.12256903854214417
182	0.1225143116080822
183	0.12246051252019793
184	0.12240762363433703
185	0.12235562737232775
186	0.12230450623877646
187	0.12225424283691999
188	0.12220481988355353
189	0.1221562202230511
190	0.1221084268405031
191	0.12206142287398841
192	0.12201519162600863
193	0.12196971657409929
194	0.12192498138065254
195	0.12188096990196495
196	0.121837666196542
197	0.12179505453268306
198	0.1217531193953683
199	0.12171184549247582
200	0.12167121776035761
201	0.1216312213687927
202	0.12159184172534761
203	0.1215530644791683
204	0.1215148755242296
205	0.12147726100206675
206	0.12144020730400841
207	0.1214037010729473
208	0.12136772920466089
209	0.12133227884870704
210	0.12129733740892747
211	0.1212628925435693
212	0.12122893216505215
213	0.12119544443940282
214	0.12116241778537791
215	0.12112984087329096
216	0.12109770262357133
217	0.12106599220506371
218	0.12103469903309547
219	0.12100381276732604
220	0.1209733233093921
221	0.1209432208003721
222	0.12091349561807778
223	0.12088413837419369
224	0.1208551399112769
225	0.12082649129962911
226	0.12079818383405631
227	0.12077020903052896
228	0.12074255862274999
229	0.1207152245586483
230	0.12068819899680275
231	0.1206614743028086
232	0.12063504304559822
233	0.12060889799371947
234	0.12058303211158623
235	0.12055743855570382
236	0.12053211067087818
237	0.12050704198641969
238	0.12048222621233895
239	0.12045765723555037
240	0.12043332911608165
241	0.12040923608329855
242	0.12038537253214768
243	0.12036173301942171
244	0.12033831226005061
245	0.1203151051234255
246	0.12029210662975352
247	0.1202693119464508
248	0.12024671638457386
249	0.12022431539529359
250	0.12020210456641353
251	0.1201800796189312
252	0.12015823640365059
253	0.12013657089784244
254	0.12011507920195454
255	0.12009375753637387
256	0.12007260223824219
257	0.1200516097583237
258	0.12003077665792858
259	0.1200100996058893
260	0.11998957537559407
261	0.1199692008420734
262	0.11994897297914478
263	0.11992888885660975
264	0.11990894563751073
265	0.119889140575441
266	0.11986947101190944
267	0.11984993437376186
268	0.11983052817065895
269	0.11981124999260347
270	0.11979209750752852
271	0.1197730684589334
272	0.1197541606635773
273	0.11973537200922238
274	0.11971670045243162
275	0.11969814401641694
276	0.11967970078893699
277	0.11966136892024892
278	0.11964314662110613
279	0.1196250321608058
280	0.11960702386528653
281	0.1195891201152716
282	0.11957131934445894
283	0.11955362003775857
284	0.11953602072957395
285	0.11951852000212759
286	0.11950111648383292
287	0.11948380884770536
288	0.11946659580981923
289	0.11944947612780309
290	0.11943244859937818
291	0.11941551206093369
292	0.11939866538614492
293	0.11938190748462794
294	0.11936523730062928
295	0.1193486538117574
296	0.11933215602774624
297	0.11931574298925554
298	0.11929941376670565
299	0.11928316745914624
300	0.11926700319315693
301	0.11925092012178147
302	0.11923491742349313
303	0.11921899430119032
304	0.11920314998122385
305	0.11918738371245159
306	0.1191716947653239
307	0.11915608243099497
308	0.11914054602046344
309	0.11912508486373981
310	0.11910969830903805
311	0.11909438572199453
312	0.11907914648491028
313	0.1190639799960194
314	0.11904888566877946
315	0.11903386293118409
316	0.11901891122510222
317	0.11900403000563267
318	0.11898921874048601
319	0.11897447690938445
320	0.11895980400348043
321	0.1189451995247986
322	0.11893066298569434
323	0.1189161939083308
324	0.11890179182417566
325	0.1188874562735144
326	0.1188731868049807
327	0.11885898297510517
328	0.11884484434787722
329	0.11883077049432654
330	0.11881676099211651
331	0.11880281542515586
332	0.11878893338322219
333	0.11877511446160074
334	0.11876135826073714
335	0.11874766438590446
336	0.11873403244688076
337	0.11872046205764172
338	0.1187069528360651
339	0.11869350440364526
340	0.11868011638522345
341	0.11866678840872527
342	0.1186535201049112
343	0.11864031110713742
344	0.11862716105112812
345	0.11861406957475598
346	0.11860103631783434
347	0.1185880609219171
348	0.11857514303011012
349	0.11856228228688989
350	0.11854947833793189
351	0.11853673082994723
352	0.11852403941052711
353	0.11851140372799614
354	0.11849882343127335
355	0.11848629816973985
356	0.11847382759311538
357	0.1184614113513404
358	0.11844904909446585
359	0.11843674047255054
360	0.11842448513556342
361	0.11841228273329275
362	0.11840013291526168
363	0.11838803533065019
364	0.11837598962822098
365	0.11836399545625323
366	0.11835205246247975
367	0.1183401602940309
368	0.11832831859738169
369	0.11831652701830594
370	0.11830478520183328
371	0.11829309279221145
372	0.11828144943287346
373	0.1182698547664069
374	0.1182583084345303
375	0.11824681007807122
376	0.11823535933694833
377	0.11822395585015753
378	0.11821259925576132
379	0.11820128919088248
380	0.11819002529169831
381	0.11817880719344132
382	0.11816763453039919
383	0.11815650693592145
384	0.11814542404242469
385	0.11813438548140393
386	0.11812339088344408
387	0.11811243987823382
388	0.11810153209458359
389	0.11809066716044335
390	0.11807984470292249
391	0.11806906434831359
392	0.11805832572211543
393	0.1180476284490595
394	0.11803697215313651
395	0.1180263564576264
396	0.11801578098512515
397	0.11800524535758039
398	0.11799474919631964
399	0.11798429212208619
400	0.11797387375507218
401	0.11796349371495433
402	0.11795315162092944
403	0.11794284709175162
404	0.11793257974576839
405	0.11792234920095976
406	0.11791215507497632
407	0.11790199698517723
408	0.11789187454866976
409	0.1178817873823483
410	0.1178717351029352
411	0.11786171732701821
412	0.11785173367109215
413	0.11784178375159785
414	0.11783186718496291
415	0.11782198358763964
416	0.11781213257614719
417	0.11780231376710816
418	0.1177925267772908
419	0.11778277122364539
420	0.11777304672334522
421	0.1177633528938234
422	0.11775368935281078
423	0.1177440557183759
424	0.11773445160895833
425	0.11772487664340914
426	0.11771533044102456
427	0.11770581262158267
428	0.11769632280537798
429	0.11768686061325717
430	0.11767742566665126
431	0.11766801758760972
432	0.11765863599883389
433	0.11764928052370735
434	0.11763995078632829
435	0.1176306464115401
436	0.1176213670249606
437	0.11761211225301145
438	0.11760288172294746
439	0.11759367506288165
440	0.11758449190181602
441	0.11757533186966442
442	0.11756619459727867
443	0.11755707971647428
444	0.11754798686005373
445	0.11753891566182789
446	0.11752986575664097
447	0.11752083678038974
448	0.11751182837004506
449	0.11750284016367167
450	0.11749387180044746
451	0.11748492292068116
452	0.11747599316583034
453	0.11746708217851755
454	0.11745818960254781
455	0.11744931508292036
456	0.11744045826584784
457	0.11743161879876525
458	0.11742279633034658
459	0.11741399051051411
460	0.1174052009904515
461	0.11739642742261402
462	0.11738766946073825
463	0.11737892675985184
464	0.11737019897628233
465	0.11736148576766335
466	0.11735278679294373
467	0.11734410171239287
468	0.1173354301876076
469	0.11732677188151648
470	0.11731812645838466
471	0.11730949358381894
472	0.11730087292476866
473	0.11729226414953219
474	0.11728366692775587
475	0.11727508093043722
476	0.11726650582992608
477	0.11725794129992555
478	0.11724938701549026
479	0.11724084265302884
480	0.11723230789030108
481	0.11722378240641708
482	0.11721526588183552
483	0.11720675799836151
484	0.11719825843914429
485	0.11718976688867373
486	0.11718128303277663
487	0.11717280655861392
488	0.1171643371546762
489	0.11715587451077876
490	0.11714741831805754
491	0.11713896826896385
492	0.11713052405725802
493	0.11712208537800595
494	0.11711365192757135
495	0.11710522340361046
496	0.11709679950506545
497	0.11708837993215923
498	0.11707996438638642
499	0.11707155257050868
500	0.11706314418854709
501	0.11705473894577424
502	0.11704633654870895
503	0.11703793670510748
504	0.11702953912395672
505	0.11702114351546686
506	0.11701274959106427
507	0.11700435706338451
508	0.1169959656462636
509	0.11698757505473226
510	0.11697918500500795
511	0.11697079521448833
512	0.11696240540174312
513	0.11695401528650834
514	0.11694562458967844
515	0.11693723303330103
516	0.11692884034056908
517	0.1169204462358157
518	0.11691205044450717
519	0.11690365269323827
520	0.11689525270972577
521	0.11688685022280407
522	0.116878444962419
523	0.11687003665962512
524	0.11686162504657976
525	0.1168532098565398
526	0.11684479082385842
527	0.11683636768398213
528	0.11682794017344726
529	0.11681950802987885
530	0.11681107099198829
531	0.11680262879957257
532	0.11679418119351372
533	0.11678572791577806
534	0.11677726870941746
535	0.11676880331857027
536	0.11676033148846249
537	0.1167518529654107
538	0.11674336749682565
539	0.11673487483121428
540	0.11672637471818542
541	0.11671786690845543
542	0.11670935115385356
543	0.11670082720732775
544	0.11669229482295379
545	0.11668375375594259
546	0.11667520376265098
547	0.11666664460058994
548	0.11665807602843652
549	0.11664949780604629
550	0.11664090969446611
551	0.1166323114559474
552	0.11662370285396177
553	0.11661508365321734
554	0.11660645361967512
555	0.11659781252056689
556	0.11658916012441567
557	0.11658049620105526
558	0.11657182052165166
559	0.11656313285872628
560	0.11655443298617951
561	0.11654572067931632
562	0.11653699571487189
563	0.11652825787103988
564	0.116519506927501
565	0.11651074266545416
566	0.11650196486764697
567	0.1164931733184086
568	0.1164843678036855
569	0.11647554811107562
570	0.11646671402986632
571	0.11645786535107296
572	0.11644900186747832
573	0.11644012337367514
574	0.11643122966610811
575	0.11642232054311814
576	0.11641339580499024
577	0.116404455253998
578	0.11639549869445544
579	0.11638652593276622
580	0.11637753677747602
581	0.11636853103932657
582	0.11635950853131025
583	0.11635046906872837
584	0.11634141246924774
585	0.11633233855296299
586	0.11632324714245615
587	0.11631413806286152
588	0.11630501114192984
589	0.11629586621009633
590	0.11628670310054458
591	0.11627752164928272
592	0.1162683216952086
593	0.11625910308018737
594	0.11624986564912182
595	0.11624060925003254
596	0.1162313337341323
597	0.11622203895590656
598	0.11621272477319401
599	0.11620339104726773
600	0.11619403764292069
601	0.11618466442854856
602	0.116175271276237
603	0.11616585806184986
604	0.11615642466511746
605	0.1161469709697277
606	0.11613749686341676
607	0.11612800223806298
608	0.11611848698978015
609	0.11610895101901313
610	0.11609939423063376
611	0.11608981653403776
612	0.11608021784324407
613	0.11607059807699234
614	0.11606095715884451
615	0.11605129501728371
616	0.11604161158581719
617	0.11603190680307697
618	0.11602218061292371
619	0.11601243296454745
620	0.11600266381257383
621	0.11599287311716555
622	0.11598306084412602
623	0.1159732269650052
624	0.11596337145720095
625	0.11595349430406472
626	0.11594359549500392
627	0.11593367502558584
628	0.11592373289763908
629	0.11591376911935786
630	0.11590378370540169
631	0.11589377667699692
632	0.11588374806203629
633	0.11587369789517776
634	0.11586362621794237
635	0.11585353307880977
636	0.11584341853331366
637	0.1158332826441349
638	0.11582312548119297
639	0.11581294712173588
640	0.11580274765042713
641	0.11579252715943192
642	0.11578228574849994
643	0.11577202352504608
644	0.11576174060422914
645	0.1157514371090265
646	0.11574111317030672
647	0.11573076892689915
648	0.11572040452566057
649	0.11571002012153736
650	0.11569961587762485
651	0.11568919196522359
652	0.11567874856389129
653	0.11566828586148986
654	0.11565780405423
655	0.11564730334671076
656	0.11563678395195481
657	0.11562624609143825
658	0.11561568999511791
659	0.1156051159014512
660	0.11559452405741441
661	0.11558391471851086
662	0.11557328814877954
663	0.1155626446207955
664	0.11555198441566339
665	0.11554130782300924
666	0.11553061514096309
667	0.1155199066761387
668	0.11550918274360562
669	0.11549844366685462
670	0.11548768977776132
671	0.11547692141653777
672	0.11546613893168252
673	0.11545534267992295
674	0.11544453302615104
675	0.11543371034335316
676	0.11542287501253452
677	0.11541202742263511
678	0.11540116797044121
679	0.11539029706048928
680	0.11537941510496606
681	0.11536852252359829
682	0.1153576197435387
683	0.11534670719924592
684	0.11533578533235676
685	0.11532485459155377
686	0.11531391543242496
687	0.11530296831731832
688	0.11529201371519139
689	0.11528105210145281
690	0.1152700839577995
691	0.11525910977204794
692	0.1152481300379582
693	0.11523714525505642
694	0.11522615592844686
695	0.11521516256862306
696	0.11520416569127057
697	0.11519316581706805
698	0.11518216347148032
699	0.11517115918454915
700	0.11516015349067937
701	0.11514914692841906
702	0.11513814004023805
703	0.11512713337230158
704	0.11511612747423863
705	0.11510512289891146
706	0.11509412020217606
707	0.11508311994264452
708	0.11507212268144251
709	0.11506112898196393
710	0.11505013940962405
711	0.11503915453161143
712	0.11502817491663621
713	0.11501720113467807
714	0.1150062337567331
715	0.11499527335455842
716	0.11498432050041785
717	0.11497337576682541
718	0.11496243972628932
719	0.1149515129510559
720	0.11494059601285359
721	0.1149296894826376
722	0.11491879393033612
723	0.11490790992459425
724	0.11489703803252452
725	0.11488617881945389
726	0.11487533284867517
727	0.11486450068119915
728	0.1148536828755108
729	0.1148428799873255
730	0.11483209256934873
731	0.11482132117103956
732	0.11481056633837583
733	0.1147998286136243
734	0.11478910853511133
735	0.11477840663700105
