Epoch	Total Error
1	0.16056128257142202
2	0.14674960612114707
3	0.14365719285603318
4	0.14231150082217014
5	0.14140360340555236
6	0.14066302444079204
7	0.1400249404556344
8	0.13946166255287465
9	0.13895464929905163
10	0.13849018188472528
11	0.13805823761887548
12	0.13765164137578792
13	0.13726529658291936
14	0.13689556033624375
15	0.1365397798124651
16	0.1361959675919776
17	0.13586258212053196
18	0.13553838234043578
19	0.13522233257979963
20	0.13491354072506276
21	0.13461121816642438
22	0.13431465390648015
23	0.13402319786593547
24	0.1337362501619849
25	0.13345325426636406
26	0.13317369268155987
27	0.13289708424708097
28	0.13262298249555185
29	0.13235097467964738
30	0.13208068122293098
31	0.13181175543417445
32	0.13154388338091136
33	0.13127678385368272
34	0.13101020837428257
35	0.130743941213792
36	0.13047779939249043
37	0.13021163263613234
38	0.12994532326327554
39	0.1296787859775864
40	0.12941196753828113
41	0.12914484628173947
42	0.12887743146834776
43	0.12860976243100836
44	0.12834190750562052
45	0.12807396272911378
46	0.1278060502971027
47	0.1275383167806202
48	0.12727093110931034
49	0.12700408233647897
50	0.12673797720909788
51	0.1264728375728194
52	0.12620889764798002
53	0.12594640121711015
54	0.12568559876753968
55	0.1254267446341352
56	0.12517009418706515
57	0.1249159011078435
58	0.12466441479391267
59	0.12441587792787022
60	0.12417052424239912
61	0.12392857650625526
62	0.12369024475057853
63	0.12345572474856445
64	0.12322519675542132
65	0.12299882450971035
66	0.12277675449182775
67	0.12255911543065523
68	0.12234601804536892
69	0.12213755500611452
70	0.12193380109474523
71	0.12173481354505108
72	0.1215406325408661
73	0.12135128185000768
74	0.12116676957217044
75	0.12098708897950926
76	0.12081221942965124
77	0.12064212733217394
78	0.12047676715109099
79	0.12031608242751546
80	0.12016000680838682
81	0.12000846506884766
82	0.11986137411754631
83	0.11971864397576548
84	0.11958017872279053
85	0.11944587740137483
86	0.11931563487844576
87	0.119189342657402
88	0.11906688963940262
89	0.11894816283201069
90	0.11883304800436881
91	0.1187214302888289
92	0.1186131947295602
93	0.11850822677919845
94	0.11840641274503355
95	0.11830764018658614
96	0.11821179826671517
97	0.1181187780586101
98	0.11802847281118185
99	0.1179407781754659
100	0.11785559239471982
101	0.11777281646090043
102	0.11769235424019836
103	0.11761411257025647
104	0.11753800133161864
105	0.11746393349587907
106	0.1173918251528765
107	0.1173215955191668
108	0.11725316692988266
109	0.11718646481594244
110	0.11712141766845015
111	0.11705795699198156
112	0.11699601724832447
113	0.11693553579210665
114	0.11687645279962136
115	0.11681871119204316
116	0.11676225655411064
117	0.11670703704924325
118	0.11665300333197333
119	0.11660010845846223
120	0.11654830779580466
121	0.11649755893073445
122	0.1164478215782761
123	0.11639905749082238
124	0.11635123036806128
125	0.11630430576811128
126	0.11625825102018748
127	0.11621303513906693
128	0.11616862874158272
129	0.1161250039653442
130	0.11608213438983801
131	0.11603999496004666
132	0.11599856191267853
133	0.11595781270509503
134	0.11591772594698398
135	0.11587828133481687
136	0.11583945958910391
137	0.1158012423944515
138	0.11576361234239907
139	0.11572655287701945
140	0.11569004824323052
141	0.11565408343777862
142	0.11561864416283091
143	0.11558371678211081
144	0.11554928827950775
145	0.11551534622007686
146	0.115481878713354
147	0.1154488743788957
148	0.11541632231395638
149	0.11538421206321486
150	0.11535253359045669
