Epoch	Total Error
1	0.20263737147209834
2	0.15499149214461277
3	0.14496398211812495
4	0.14245004901252253
5	0.14127945368761155
6	0.14039717726206655
7	0.13963262069086826
8	0.1389458932189645
9	0.13831658641946726
10	0.13772991934118475
11	0.13717496754556124
12	0.13664385138604676
13	0.13613096415846695
14	0.13563231918186083
15	0.13514505705636648
16	0.13466709648513006
17	0.13419689566316612
18	0.13373329327402722
19	0.13327540482470143
20	0.13282255652644406
21	0.13237424403041084
22	0.13193010707554645
23	0.13148991379820887
24	0.13105355037868016
25	0.13062101308327967
26	0.13019240076341285
27	0.12976790660801338
28	0.12934780849280034
29	0.12893245768280553
30	0.12852226595881397
31	0.12811769147406604
32	0.12771922381426526
33	0.12732736883474263
34	0.12694263388438987
35	0.12656551399965757
36	0.12619647957094934
37	0.12583596586117604
38	0.12548436460957138
39	0.12514201780238055
40	0.12480921355365206
41	0.12448618392769374
42	0.12417310445747709
43	0.12387009507177608
44	0.12357722213436027
45	0.12329450131398062
46	0.12302190103570523
47	0.12275934630425933
48	0.12250672273176662
49	0.12226388064104633
50	0.12203063914879558
51	0.1218067901595482
52	0.12159210222153584
53	0.12138632421028597
54	0.12118918881624956
55	0.12100041582006937
56	0.12081971514433615
57	0.12064678967464632
58	0.12048133784596324
59	0.12032305599309276
60	0.12017164046665166
61	0.12002678951832119
62	0.11988820496140762
63	0.1197555936147856
64	0.11962866854007784
65	0.11950715008343556
66	0.11939076673447203
67	0.11927925581577258
68	0.11917236401695176
69	0.11906984778748891
70	0.1189714736025508
71	0.11887701811577327
72	0.11878626821251331
73	0.11869902097648956
74	0.1186150835820021
75	0.11853427312309626
76	0.11845641639018589
77	0.11838134960373108
78	0.11830891811366713
79	0.11823897607238629
80	0.11817138608819663
81	0.11810601886535978
82	0.11804275283601377
83	0.11798147378856355
84	0.11792207449643963
85	0.11786445435050684
86	0.1178085189978457
87	0.11775417998912632
88	0.11770135443633986
89	0.11764996468226684
90	0.1175999379827017
91	0.11755120620216976
92	0.11750370552359317
93	0.117457376172156
94	0.11741216215343914
95	0.11736801100571863
96	0.1173248735662189
97	0.11728270375100068
98	0.11724145834807753
99	0.11720109682330596
100	0.11716158113853814
101	0.11712287558149985
102	0.11708494660683536
103	0.11704776268775137
104	0.11701129417768467
105	0.11697551318143344
106	0.11694039343519233
107	0.11690591019494828
108	0.11687204013271309
109	0.11683876124009142
110	0.11680605273869031
111	0.11677389499692571
112	0.11674226945277089
113	0.11671115854204808
114	0.11668054563186349
115	0.11665041495882483
116	0.11662075157169498
117	0.11659154127816028
118	0.11656277059541273
119	0.11653442670426878
120	0.11650649740655744
121	0.11647897108554497
122	0.11645183666915909
123	0.11642508359581621
124	0.11639870178264858
125	0.11637268159595951
126	0.11634701382373366
127	0.11632168965005969
128	0.11629670063131105
129	0.11627203867396613
130	0.11624769601393994
131	0.11622366519731767
132	0.11619993906238908
133	0.11617651072288626
134	0.11615337355234036
135	0.1161305211694725
136	0.11610794742454913
137	0.1160856463866288
138	0.11606361233163852
139	0.11604183973122285
140	0.11602032324230795
141	0.1159990576973328
142	0.1159780380951015
143	0.11595725959221252
144	0.1159367174950266
145	0.1159164072521338
146	0.11589632444729209
147	0.11587646479279691
148	0.11585682412326101
149	0.11583739838977239
150	0.1158181836544069
151	0.1157991760850715
152	0.11578037195065861
153	0.11576176761648771
154	0.11574335954001887
