Epoch	Total Error
1	0.20372279986684244
2	0.15065321774556187
3	0.14652691950375293
4	0.14431108903574208
5	0.14252717028724218
6	0.14101821515943821
7	0.1397011083878894
8	0.13852094772497972
9	0.137441413959172
10	0.13643830295871348
11	0.13549519744080993
12	0.13460073164022715
13	0.13374689744622317
14	0.13292798708287926
15	0.1321399148715932
16	0.13137976531603654
17	0.13064547968657997
18	0.1299356308236861
19	0.12924925674689974
20	0.12858573509382615
21	0.12794468679224494
22	0.1273259011210752
23	0.12672927670218526
24	0.12615477459647667
25	0.12560238083979713
26	0.1250720765855712
27	0.12456381460060185
28	0.12407750124470074
29	0.12361298330025555
30	0.12317003914472899
31	0.12274837381170656
32	0.12234761749305983
33	0.12196732701904879
34	0.12160698983225018
35	0.1212660299573637
36	0.1209438154695941
37	0.12063966698251338
38	0.12035286671170455
39	0.12008266772014536
40	0.1198283030108918
41	0.11958899419730201
42	0.11936395954617965
43	0.11915242125100166
44	0.11895361184795572
45	0.1187667797351691
46	0.11859119379443192
47	0.11842614714496698
48	0.11827096008094931
49	0.11812498225947987
50	0.11798759421468116
51	0.11785820827767203
52	0.1177362689824974
53	0.1176212530355808
54	0.11751266892183647
55	0.11741005621483828
56	0.11731298465200146
57	0.11722105302897544
58	0.11713388796071053
59	0.11705114255013575
60	0.11697249499926594
61	0.1168976471919044
62	0.11682632327197712
63	0.11675826823697164
64	0.11669324656192655
65	0.11663104086591039
66	0.11657145062992245
67	0.11651429097260455
68	0.11645939148799747
69	0.1164065951478168
70	0.11635575726927651
71	0.11630674454832886
72	0.11625943415727642
73	0.11621371290501396
74	0.1161694764576297
75	0.1161266286167238
76	0.1160850806525483
77	0.11604475068891949
78	0.11600556313678956
79	0.1159674481733423
80	0.11593034126354357
81	0.11589418272113178
82	0.11585891730616389
83	0.11582449385634626
84	0.11579086494953061
85	0.11575798659489772
86	0.1157258179505098
87	0.11569432106505866
88	0.11566346064179596
89	0.11563320382276783
90	0.11560351999163078
91	0.1155743805934406
92	0.11554575896995403
93	0.11551763020908783
94	0.11548997100729358
95	0.11546275954372219
96	0.11543597536512853
97	0.11540959928057949
98	0.11538361326508967
99	0.11535800037140295
100	0.115332744649194
101	0.11530783107103829
102	0.11528324546455211
103	0.11525897445015741
104	0.11523500538397895
105	0.11521132630542515
106	0.11518792588903874
107	0.11516479340024852
108	0.1151419186546836
109	0.1151192919807397
110	0.11509690418512097
111	0.11507474652109603
112	0.11505281065924504
113	0.11503108866047872
114	0.11500957295114052
115	0.11498825630001636
116	0.11496713179709435
117	0.11494619283392334
118	0.11492543308544423
119	0.11490484649316833
120	0.11488442724959644
121	0.11486416978377327
122	0.1148440687478898
123	0.11482411900484382
124	0.11480431561669038
125	0.11478465383390139
126	0.11476512908537843
127	0.1147457369691552
128	0.11472647324373798
129	0.11470733382003201
130	0.11468831475381268
131	0.11466941223869417
132	0.1146506225995634
133	0.11463194228643916
134	0.11461336786872636
135	0.11459489602983693
136	0.11457652356214859
137	0.11455824736227388
138	0.114540064426624
139	0.11452197184723636
140	0.11450396680785467
141	0.11448604658023753
142	0.11446820852068344
143	0.11445045006675333
144	0.1144327687341779
145	0.11441516211393721
