00000	0.582479715918287	20609
00001	0.029981912079563723	6
00002	0.051082166658450535	20
00003	0.030438235404129415	23
00004	0.09748979977643288	88
00010	0.4836265233497507	671
00011	0.5625179482226945	363
00012	0.5705702979198685	435
00013	0.3437986634644393	307
00014	0.8346953701321579	2343
00020	0.7881853793012054	463
00021	0.774543866383001	528
00022	0.7709191270081717	544
00023	0.7783285488122365	406
00024	1.0982451941729456	4170
00030	0.4325079866328582	382
00031	0.5407826118725513	386
00032	0.47180556921502437	455
00033	0.5364326038889461	496
00034	1.0738308607929945	3520
00100	0.0	0
00101	0.0	1
00102	0.0	0
00103	0.0	0
00104	-0.1	10
00110	0.0	0
00111	0.1660422839121187	22
00112	0.2195752854112845	45
00113	0.039299899367482224	7
00114	0.16884616478181338	12
00120	0.37442468006574725	31
00121	0.35627350958951565	6
00122	0.13031534653350296	2
00123	0.3959017177418489	23
00124	0.3884677465172413	274
00130	0.3989110297359181	122
00131	0.4146317843133466	53
00132	0.4562288064028949	240
00133	0.43788940610558963	241
00134	0.40272687623866205	2967
00200	0.0	0
00201	0.0	0
00202	-0.1	2
00203	0.0	2
00204	-0.1	7
00210	0.16240584777605072	5
00211	0.35043781403794605	25
00212	0.24381385866711694	143
00213	0.10512228979164198	63
00214	0.1940291028260498	18
00220	0.19187788485259738	48
00221	0.20275301327889347	106
00222	0.20539226220334397	355
00223	0.3274093951400118	416
00224	0.2041643180325884	172
00230	0.09886559186464007	721
00231	0.08891615706002844	558
00232	0.2659964801797754	1450
00233	0.08972480743975743	1199
00234	0.14472774429598914	4558
00300	-0.05	6
00301	-0.04259487222788473	10
00302	-0.01540361307386856	13
00303	-0.1	193
00304	-0.032768000000000005	7
00310	-0.07853250114535978	32
00311	0.22711311973399592	5
00312	-0.044113941248030475	4
00313	-0.013244741054755572	6
00314	0.16167395873433102	190
00320	0.1534582636276704	14
00321	0.08780205931223209	3
00322	0.2089366398644099	231
00323	0.14517566934595044	17
00324	0.18185860702777476	222
00330	0.035766194243441164	345
00331	-0.025911971473744265	161
00332	0.06834371073157337	1115
00333	0.013796254662396274	194
00334	2.7453409783798413E-4	1389
01000	-0.14941720572401693	128
01001	-0.1965120076742699	7
01002	-0.16562774809915762	10
01003	-0.26001453162468136	8
01004	-0.10180975675099523	14
01010	1.0651039091536032	640
01011	1.0538885460447223	393
01012	0.919814493749593	313
01013	1.0616080568595114	382
01014	1.0354501830752436	3459
01020	0.9545742554212946	704
01021	0.9462647483801202	605
01022	0.9412628563575669	839
01023	0.9376871695488972	684
01024	0.9356103725667787	6735
01030	0.5384385362880822	833
01031	0.5621398850411945	886
01032	0.5606343739792561	1082
01033	0.556155404087472	1006
01034	0.6458500784310139	9073
01100	0.24906706657845423	8
01101	-0.1	2
01102	-0.08330227042858084	9
01103	0.0037300829466205415	70
01104	-0.04096	9
01110	0.6158375869236992	213
01111	0.16723189291772184	62
01112	0.0993765095012055	73
01113	0.14923647561097586	190
01114	0.14709152835828293	140
01120	0.3100212964142516	151
01121	0.27488213805285205	65
01122	0.3337255627222148	134
01123	0.37913818372542235	180
01124	0.873604588226783	1079
01130	0.26755347242878574	269
01131	0.28803645186237037	338
01132	0.278872448632722	416
01133	0.5594939378190258	1317
01134	0.29952989351448506	3769
01200	0.0	0
01201	0.0	0
01202	-0.1	2
01203	-0.1	2
01204	-0.18000000000000002	2
01210	0.6331419475391882	38
01211	0.29688631831830564	3
01212	0.4855049833067536	35
01213	0.26620714911040244	4
01214	0.469961284657204	217
01220	0.3107849334168619	90
01221	0.4013098919828907	197
01222	0.31645690057617054	20
01223	0.3195290456653979	28
01224	0.3191797541017214	509
01230	0.15435331951970865	518
01231	0.14500180927605252	340
01232	0.21690313197557848	1785
01233	0.15019908960525358	536
01234	0.15275787013893707	1155
01300	0.0	0
01301	-0.05	6
01302	-0.095	6
01303	-0.1	6
01304	-0.164	4
01310	0.022808679355635058	1
01311	0.27164683126029354	63
01312	0.05474689669865333	2
01313	0.11882235615364578	3
01314	0.040505094823670575	159
01320	0.3075971740955944	28
01321	0.21279868119611905	12
01322	0.2586468166140967	161
01323	0.25595007741596554	32
01324	0.25036913102390707	345
01330	0.1107397425098581	133
01331	0.09665857530771713	92
01332	0.1639101461050539	931
01333	0.10403885847635201	782
01334	0.12187514897211521	316
02000	-0.233044809099964	22
02001	-0.17914980350480195	8
02002	-0.1	54
02003	-0.02048	53
02004	-0.35024474891112617	12
02010	0.3066267691803699	239
02011	0.618899309933736	279
02012	0.11240745557483012	151
02013	0.37432210553654877	151
02014	0.5798100455483911	415
02020	0.7771766251821239	372
02021	0.6481934658697269	253
02022	0.7521602017206892	566
02023	0.8741520800334828	505
02024	0.9572350424259894	2046
02030	0.5017227483277803	877
02031	0.5012848330526722	658
02032	0.4947812761333679	1275
02033	0.5098593289082861	1014
02034	0.483080141434742	7501
02100	-0.8895652560586508	48
02101	-0.08	4
02102	-0.18000000000000002	2
02103	-0.24088083694332138	5
02104	-0.18000000000000002	53
02110	0.4439309505975559	500
02111	0.16012591364358975	136
02112	0.190475797247103	283
02113	0.20451103441697702	140
02114	0.19127431262538366	390
02120	0.4858374389352704	156
02121	0.2604622688763283	131
02122	0.47661413284267856	198
02123	0.8257405323062174	923
02124	0.65435134849014	859
02130	0.6049958382132761	717
02131	0.5829425125914991	726
02132	0.7364155539318162	1596
02133	0.6352678141355395	1880
02134	0.7027725183663975	4340
02200	0.0	0
02201	0.0	0
02202	0.0	0
02203	0.0	0
02204	0.0	0
02210	0.07902904697090934	2
02211	0.0	0
02212	0.27699128943728896	5
02213	0.4147965216450732	65
02214	0.04413559160996656	6
02220	0.3264310668047894	33
02221	0.35326802434668847	47
02222	0.3751758380308706	10
02223	0.33870004333456705	107
02224	0.5482316449527648	543
02230	0.128072535092866	739
02231	0.12770739869745978	224
02232	0.24148492129686408	677
02233	0.14018658315039545	617
02234	0.13831488922682958	2710
02300	0.0	0
02301	-0.05	6
02302	-0.06117146491651776	5
02303	-0.1	5
02304	-0.08854373549597551	15
02310	0.4177634534167596	59
02311	0.10616179307027103	1
02312	0.3448549471291295	52
02313	0.2030770646071377	4
02314	0.3447062994689177	145
02320	0.25323183875106314	108
02321	0.24433693794594583	67
02322	0.2544787745867545	153
02323	0.23084928856509204	55
02324	0.2138565632738641	1170
02330	0.11123855553826674	315
02331	0.07688416261349734	571
02332	0.3153747603564051	1040
02333	0.1014047526465954	313
02334	0.11508612294148132	6162
03000	-0.14079600775290438	355
03001	-0.10203759611202003	87
03002	-0.07844874542144109	4
03003	-0.24946533787042818	15
03004	-0.2463806615353624	21
03010	0.09983107666682803	221
03011	0.11475605334444883	170
03012	-0.018926541913285452	81
03013	0.962020401305641	385
03014	0.4021314890542267	534
03020	1.0217129404100882	146
03021	0.6080016121479639	108
03022	0.6583670475167981	206
03023	0.7695320669170826	214
03024	1.1434130469762167	1650
03030	0.7885176910325928	517
03031	0.7753962061647391	337
03032	0.7345882608960718	424
03033	0.7920106147897701	930
03034	0.8034859878830591	3691
03100	-0.21115941712106487	72
03101	-0.06272251561928675	11
03102	-0.023493216063468686	8
03103	-0.06132381709113094	16
03104	-0.09447725464121626	75
03110	0.6090979701514992	520
03111	0.27420027828259874	77
03112	0.146652215165736	63
03113	0.19845659911059804	369
03114	0.3204336672832286	410
03120	0.7201146335621049	629
03121	0.8874603036001002	387
03122	0.8897972233870522	397
03123	0.8831891518962546	742
03124	1.3069125606695713	2266
03130	0.8768823950111481	1913
03131	0.6433058275925002	2280
03132	0.7612599918167589	1828
03133	0.8182623708295451	1987
03134	1.8063432168904108	6973
03200	0.0	0
03201	0.0	0
03202	0.0	0
03203	0.0	0
03204	-0.05	8
03210	0.39597319313642854	15
03211	0.0	0
03212	0.3669774098153608	43
03213	0.03965427672997756	1
03214	0.3920140230752578	41
03220	0.4012812229999132	9
03221	0.19500461886856543	5
03222	0.30371309762499876	7
03223	0.42149245533097746	77
03224	0.4006131286072232	260
03230	0.16559255398404343	821
03231	0.1660331140634378	118
03232	0.16014027471261044	674
03233	0.20705651928014754	362
03234	0.17092519009055676	1217
03300	0.0	1
03301	0.0	0
03302	-0.05	6
03303	-0.1	6
03304	-0.1	9
03310	0.05226283117989047	2
03311	0.08414504786809507	8
03312	0.45191895182019626	124
03313	0.0	0
03314	0.15535591785394587	2
03320	0.24211358813930423	71
03321	0.29226339176175853	163
03322	0.5198315405686798	126
03323	0.23729800641444476	162
03324	0.24325306443658817	215
03330	0.10442638449882817	582
03331	0.09868430355177918	161
03332	0.27571695568694704	1046
03333	0.05887597188864835	245
03334	0.12982881925112985	2160
04000	0.27568909250726503	62
04001	-0.5594104753434918	8
04002	-0.1940247605330882	98
04003	-0.1285868093914406	9
04004	-0.2572902622905599	16
04010	1.0601917598314647	814
04011	1.0910715214008913	446
04012	0.9445688855687094	138
04013	1.0824448534818112	759
04014	1.2864167746436055	2005
04020	1.1528896220444684	472
04021	1.3937994187353455	346
04022	1.2255964178701904	274
04023	1.1063640471688885	615
04024	1.9895325049247232	5137
04030	0.9633589429732647	674
04031	0.7397288187797596	306
04032	0.7972149396567179	479
04033	0.9614702162067926	658
04034	1.2780124475961545	4635
04100	0.0627528003179428	19
04101	-0.1	3
04102	-0.1	4
04103	-0.1	10
04104	-0.10759459200245376	8
04110	0.11653351465249259	44
04111	0.03329861106584588	125
04112	0.32288404633079015	144
04113	0.1353052959137469	192
04114	0.12268986320026007	322
04120	0.19884081134464515	269
04121	0.3174428916513724	443
04122	0.5297552548603879	497
04123	0.30887822319322084	271
04124	0.5051282635831594	1664
04130	0.8324078773417081	1069
04131	0.8592569813341427	1229
04132	0.8881569760398518	1926
04133	0.849319019370379	1607
04134	1.067967894587508	8216
04200	0.0	0
04201	0.0	0
04202	0.0	0
04203	0.0	0
04204	-0.1	7
04210	0.3765123217910631	17
04211	0.353075906429981	9
04212	0.37898053651423497	37
04213	0.38555551494425033	11
04214	0.28225191652795145	186
04220	0.2918361603858197	64
04221	0.28622676543656944	32
04222	0.27608011935817606	33
04223	0.28832718285897546	20
04224	0.2887360010424623	710
04230	0.1687234502033371	429
04231	0.1360703851773701	171
04232	0.21892052486349484	1001
04233	0.20171375064405173	430
04234	0.21318002396407565	1740
04300	-0.05	2
04301	0.0	5
04302	-0.1	4
04303	-0.1	3
04304	-0.1	10
04310	0.12633706740021414	9
04311	0.13220411054786893	23
04312	0.17814255638741297	53
04313	0.13797055549743079	27
04314	0.0768787033409462	104
04320	0.24992667756994852	129
04321	0.23813270691574384	121
04322	0.24278501056069585	51
04323	0.2461145521853563	112
04324	0.24952523895074877	597
04330	0.11171873321157332	262
04331	0.2551016108338804	165
04332	0.15271350157659516	707
04333	0.6511213714599476	371
04334	0.11188882615838486	3555
05000	-0.55391502075915	265
05001	-0.47220934131703407	5
05002	-0.3062627263933236	7
05003	-1.010072964655505	20
05004	-0.8085649646512223	35
05010	0.4500150251553005	1327
05011	0.5239018268716207	304
05012	0.4275669250920106	290
05013	0.40254396210745075	224
05014	0.45418107871161184	1943
05020	0.49919710257754657	1112
05021	0.5435345739541997	612
05022	0.46843121145531086	463
05023	0.4864731964004383	696
05024	0.44884049387385294	2727
05030	0.6164808858962453	420
05031	0.6200497644710088	334
05032	0.6062525626344726	347
05033	0.5792973302998883	354
05034	0.649108785804867	3415
05100	0.0	0
05101	0.0	0
05102	-0.1	3
05103	-0.1	4
05104	-0.1	9
05110	0.15056999333571314	2
05111	0.3473778166945314	1
05112	0.49757609414071585	82
05113	0.06540172319030742	1
05114	0.09545904448311553	8
05120	0.4097335239105423	41
05121	0.31384345431025384	8
05122	0.4086685796915777	63
05123	0.6818732179967129	78
05124	0.4525466286643831	378
05130	0.36988542625751164	348
05131	0.3841372952589279	143
05132	0.36387370128278507	267
05133	0.3908045181806616	298
05134	0.6813375639068625	3421
05200	0.0	0
05201	0.0	0
05202	-0.09385178520914658	3
05203	0.02610186678213371	4
05204	-0.06719585841591319	16
05210	0.10523921973314795	137
05211	0.08399755069869919	119
05212	0.1944651185907154	106
05213	0.04356426245541861	24
05214	0.09335225075102802	221
05220	0.17933896990853967	60
05221	0.17171383420249883	465
05222	0.330873062582056	422
05223	0.16873390320644951	180
05224	0.18502128001962984	168
05230	0.3140296882855566	658
05231	0.3227005982262018	541
05232	0.5369710171833306	1609
05233	0.30192620809384296	1033
05234	0.304926594320534	5630
05300	0.0	0
05301	0.0	0
05302	0.0	0
05303	0.0	0
05304	0.0	0
05310	0.08910518636823968	28
05311	0.10051912450909098	121
05312	-0.04625633190922136	3
05313	-0.02298040569403988	10
05314	0.019569951264468602	6
05320	0.14091074663858189	33
05321	0.1426062379845728	237
05322	0.33679354009687096	185
05323	0.1386068300970929	5
05324	0.16069734875711975	49
05330	0.21495242815779994	119
05331	0.33832865045978866	286
05332	0.2415982067068741	356
05333	0.3429704237729341	642
05334	0.6272542542602886	821
10000	0.001015506039735603	4
10001	0.35279203218089017	46
10002	-0.06839328276754314	9
10003	0.01418668542192579	5
10004	0.09699351588697902	9
10010	0.49227237254080924	460
10011	0.4971525150718557	306
10012	0.7037790840612625	268
10013	0.43787263717929314	416
10014	1.116126606380072	2009
10020	0.7240353746683965	268
10021	0.8279691248078521	483
10022	1.2662202352079501	385
10023	1.1458121218879131	448
10024	2.298740315633471	3285
10030	1.073323048191452	486
10031	0.8702848789615953	428
10032	1.0415394603649228	590
10033	0.9539144078933661	887
10034	1.9221625576724062	3268
10100	0.0	0
10101	0.0	0
10102	0.0	0
10103	0.0	0
10104	0.0	0
10110	0.0	0
10111	0.0	0
10112	0.36489980417886625	19
10113	0.015546197161684303	11
10114	0.027597252331208168	13
10120	0.058592015598241357	1
10121	0.48327353473429024	34
10122	0.09791511140984666	2
10123	0.16913670587854265	52
10124	0.4255970445588675	24
10130	0.35188987498527824	119
10131	0.4465049791703897	293
10132	0.39625285944575306	406
10133	0.646218454939294	1095
10134	0.6650228745917306	623
10200	-0.1660655945007813	304
10201	-0.038904802462202064	18
10202	-0.08114982846302139	7
10203	-0.18309444108499165	14
10204	-0.018736783466231977	17
10210	0.3984411089352826	154
10211	0.18236329911778726	34
10212	0.1680110888886324	99
10213	0.16254033054050918	159
10214	0.14234166458479608	158
10220	0.15059827898088446	184
10221	0.11888554306666167	315
10222	0.6299310748666888	252
10223	0.2758106437675129	480
10224	0.22425443052769006	1159
10230	0.3912688835739192	797
10231	0.44544261884324987	911
10232	0.5094607432601084	2637
10233	0.42770036098298336	1973
10234	0.44284439033765916	5569
10300	0.0	0
10301	0.0	0
10302	0.0	0
10303	0.0	0
10304	0.0	0
10310	0.09083776155428243	1
10311	0.1482390627630552	2
10312	-0.040440983097320644	4
10313	0.3259234952441919	59
10314	0.17751864053712882	33
10320	0.08448504896648107	2
10321	0.02273317281904966	1
10322	0.179008351411686	31
10323	0.33395086089605197	203
10324	0.153200716172475	8
10330	0.11269529576587421	250
10331	0.09895381713696641	215
10332	0.23190530906119097	393
10333	0.07199056304522974	678
10334	0.0778058664203548	394
11000	0.021088492044799997	6
11001	0.0	0
11002	0.0	0
11003	-0.04687596517252493	8
11004	0.09247025171204391	6
11010	0.7767558322354928	397
11011	0.6430359328395231	294
11012	0.46326094297675796	112
11013	0.7518858328920366	604
11014	0.7200113062635192	594
11020	1.2737693102809642	814
11021	1.195302128768768	312
11022	0.9758691107650651	336
11023	0.9225247563190216	378
11024	1.644291214950289	1690
11030	0.7351893322251761	1396
11031	0.7004997942530092	679
11032	0.6712391488954628	906
11033	0.7085583265322141	1882
11034	1.0759725921243597	2407
11100	0.0	0
11101	0.0	0
11102	0.0	0
11103	0.0	0
11104	0.07886544817868912	1
11110	0.276885675780035	53
11111	0.22753601604051926	86
11112	0.43707590437361354	100
11113	0.2613375410648092	226
11114	0.2148088405734332	132
11120	0.29516010838607465	20
11121	0.26680205000939067	296
11122	0.48448923572676084	164
11123	0.24090075530271732	188
11124	0.4046980147996373	118
11130	0.3036049087108694	924
11131	0.43489196457242996	531
11132	0.3047210767001375	691
11133	0.2999677372765376	1809
11134	0.31122712925758467	821
11200	0.0	1
11201	0.03694607167169966	1
